MessageID,MessageType,MessageBody,Timestamp
"3183","recieved","And what do you get promoted to after PM? Sorry, salary hunting","1381363346"
"322","sent","yeah of course","1314133797"
"363","recieved","will do","1316820045"
"2264","sent","so you switched to EE?","1343186522"
"796","sent","yeah nigguh ill be in grainger helping my dumb ass roommate","1323760305"
"797","recieved","hell yeah man. ","1323760306"
"3072","recieved","http://courses.engr.illinois.edu/cs357/","1380084016"
"1434","recieved","loll","1329191457"
"562","sent","the dude has taught me everything","1322368033"
"89","sent","ill talk to you soon though!","1311048407"
"135","sent","alright, imma grab a shower","1312951688"
"2158","sent","oh nice nice","1340054164"
"1435","recieved","im at my place. goin over to grainge soon","1329191473"
"383","sent","we selling at the union this week","1317096007"
"3184","sent","lol no idea mayne","1381379952"
"362","sent","gimmie call","1316819988"
"2265","recieved","yeah, finally figured i should do it","1343186542"
"91","recieved","forsure dude","1311048434"
"798","recieved","shit man, ill be the biggest dumbass in all the land, trust me","1323760329"
"3073","recieved","that class right?","1380084018"
"364","recieved","yo dude","1317095326"
"2159","sent","i just got back from work, i took off early lol","1340054178"
"90","sent","see you soon*","1311048426"
"133","sent","lol","1312951685"
"136","recieved","like triple forsure","1312951690"
"563","recieved","yeah im down","1322368111"
"134","recieved","count me in forsure","1312951686"
"3185","recieved","I'm so drunk","1381379972"
"2266","recieved","research being EE n all","1343186555"
"384","recieved","hook a niggy up. im broke haha","1317096021"
"3074","sent","  idk mayne","1380084567"
"1436","sent","samesies","1329191512"
"2160","recieved","haha nice nice","1340054184"
"799","sent","lol, i know for a fact your grade is better than my roommate's","1323760360"
"137","sent","peaceeee","1312951690"
"365","sent","wattup nig!","1317095768"
"92","recieved","peace man take care","1311048438"
"564","sent","already sent it out","1322368118"
"3186","sent","i'm so sick fml missing 2 exams","1381380009"
"2267","sent","yeah man i feel you","1343186606"
"800","sent","i dont get reception in that dungeon lookin place, but ill be in the basement of the grainger library w/ the linux pcs","1323760378"
"1437","recieved","where u at","1329193753"
"3075","sent","sounds like they want statistical algorithms","1380084574"
"565","sent","hes literally, the shit","1322368126"
"366","recieved","when we partyin this weeek?","1317095778"
"385","sent","lol","1317096029"
"2161","recieved","how's that goin?","1340054196"
"386","sent","u have no idea how many people have asked me to do that","1317096037"
"3187","recieved","dude i'm really lookin forward to my microsoft interview","1381531074"
"1438","recieved","im still not sure if imma do friday","1329196078"
"94","recieved","yo maciek","1312951377"
"367","sent","lol not this week","1317095822"
"2268","sent","brunet was tellin me, in the long run your major doesnt matter. it's what youre doin an that youre happy.","1343186629"
"801","recieved","forsure?","1323760425"
"3076","sent","like covariance and bullshit","1380084580"
"139","recieved","sup dude","1313126227"
"93","sent","you too, peacee","1311048446"
"138","recieved","ight dude. peace.","1312951693"
"2162","sent","its goin good, i'm just working on congregating a bunch of data, sqlite shit","1340054223"
"3188","sent","Hahah goof shit nigguh","1381531139"
"368","sent","parents visiting me this weekend","1317095827"
"1439","recieved","u do 173?","1329289283"
"566","recieved","thanks man","1322368127"
"2269","recieved","yeah exactly","1343186663"
"3077","sent","but i cant be sure","1380084582"
"802","recieved","what time","1323760429"
"2163","recieved","nice nice","1340054228"
"387","recieved","lol. i no man im just messin","1317096048"
"567","sent","monday/sunday go over an exam, and come tuesday with questions","1322368142"
"388","sent","lol","1317096062"
"3189","sent","U gonna kill it","1381531146"
"96","sent","hey rod whats up?","1312951384"
"803","sent","idk, all day ","1323760492"
"95","recieved","could you do me a big favor?","1312951382"
"1440","sent","i did 1-4ish im chillin on 5 cuz im doin 190","1329289425"
"140","recieved","yo duddee","1313219442"
"3078","recieved","I have another week and a half to prep for a CS type interview","1380133515"
"369","recieved","damn dude its gonna be like that haha","1317095836"
"2164","recieved","i haven't seen ya in forever nigga","1340054237"
"568","sent","after those 2-3 hours with him youll know how to do every question","1322368154"
"2270","recieved","haha she swithced me today too","1343186671"
"389","sent","fsho","1317096063"
"3190","recieved","i talked to andy today haha","1381531172"
"804","sent","just shoot me a text or call me, ifi i dont answer i have no service","1323760504"
"370","recieved","they can join!","1317095839"
"2271","sent","lolz","1343186710"
"3079","recieved","dude. thanks for the help yesterday","1380160184"
"98","sent","what is it>?","1312951390"
"2165","sent","lol come on over dude","1340054250"
"141","sent","yo wassup rod?","1313219451"
"1441","sent","whats poppin?","1329289427"
"371","sent","lmaooooooooooo yeah right!","1317095882"
"3191","sent","Lol he is a g","1381531212"
"805","recieved","ight. my game plan tmrw is exam 8-11","1323760523"
"569","recieved","ight man. i need an A on this one","1322368178"
"2272","sent","you know she got promoted to assistant dean?","1343186721"
"3080","recieved","makes so much more sense now","1380160187"
"142","recieved","so gone atm. wanna fucking talk to someone no t from san diego'","1313219465"
"390","sent","so this dominika girl","1317096118"
"2166","recieved","gotta write this code man","1340054259"
"1442","recieved","nothin. just gettin started","1329289440"
"143","sent","damn still in san diego? niceeeee","1313219483"
"391","sent","who is she?","1317096121"
"3192","recieved","i was surprised he remembered me haha","1381531223"
"570","recieved","got 86 on last one","1322368182"
"99","recieved","go to http://vltd.tv/ and http://41sciences.com/","1312951400"
"2273","recieved","haha yeah we were talkin about it","1343186745"
"806","recieved","sleep till about 5, then off to grainger","1323760531"
"3081","recieved","honestly looked at like the first couple of lines of your code to undrestand, then wrote the rest myself. didn't think to just move start behind end... dumbass...","1380160212"
"2167","sent","lol after, i got some brewskis","1340054302"
"571","sent","thats good in itself, thats like 3 6 pointers","1322368201"
"392","recieved","idk. shes super polish","1317096151"
"372","recieved","lol","1317095889"
"144","sent","when do you move in to champaign?","1313219489"
"1443","recieved","tiiiiired as shiiit","1329289444"
"807","sent","sounds good","1323760540"
"3193","sent","yo what's your startup called","1381869932"
"100","recieved","and tell me what you see","1312951406"
"2274","recieved","she's like my mom","1343186748"
"373","recieved","ah well next week it is then","1317095936"
"3082","sent","lool np","1380160223"
"97","sent","yeah","1312951386"
"1444","sent","samesies","1329289481"
"572","sent","but you can pull an A on this one for sure","1322368214"
"145","recieved","yeah duded","1313219490"
"2168","recieved","i got dinner plans haha","1340054315"
"393","recieved","ur friends wit her haha","1317096171"
"3194","sent","i'm putting you down as my third reference for yahoo to discuss my work history lol","1381869949"
"808","recieved","u prolly gonna be there?","1323760547"
"2169","recieved","this week forsure tho","1340054319"
"3173","sent","you'll get to do planning, some spreadsheet shit","1381356040"
"2275","sent","shes such a sweet woman man","1343186760"
"573","sent","its, statistically, the easiest of the 3 exams","1322368233"
"146","recieved","the 20th","1313219493"
"102","sent","Access forbidden!You don't have permission to access the requested directory. There is either no index document or the directory is read-protected.If you think this is a server error, please contact the webmaster.Error 403vltd.tvWed Aug 10 05:43:29 2011Apache","1312951416"
"3195","recieved","you've never done work for me... haha","1381869961"
"1445","recieved","well shit","1329289505"
"374","sent","lol","1317095943"
"809","sent","my roomie gets off work around then so he'll probably drag me over there","1323760552"
"574","recieved","yeah","1322368240"
"394","recieved","shes in my ENG 199 class","1317096176"
"375","recieved","u no some chick named dominica or somethin?","1317095945"
"101","recieved","should be obvious","1312951406"
"2767","sent","thanks man!","1367774855"
"2276","recieved","hell yeah","1343186763"
"1082","sent","damn, youre lucky that worked out for you","1327116424"
"2578","sent","i could do friday if you're down, i'm not goin out all week","1360810191"
"231","recieved","lol true true","1313515575"
"3196","sent","yeah but they just want to know the work i do","1381869979"
"810","sent","yeah","1323760553"
"2514","sent","idk man, ever since the bullshit with iga has been goin down, i've gotten a lot more wreckless","1358925648"
"2768","sent","now time to learn some 241 lol","1367774866"
"575","recieved","i bombed the first one","1322368244"
"2277","sent","she was like ""i'm always sad to see such nice students like you go""","1343186771"
"2579","sent","tomorrow i'm having wine with iga....","1360810197"
"1083","sent","lol its so much fun","1327116433"
"1617","recieved","yo nigggah","1330151243"
"3197","recieved","BenchStats","1381869994"
"576","sent","dont worry man","1322368264"
"232","recieved","im lookin forward to that tho. just a few more days.","1313515641"
"2515","sent","i blacked out, lost my wallet, woke up with bruises and shit","1358925669"
"811","sent","ill probably sleep till 2 first","1323760560"
"147","sent","same","1313219498"
"2278","recieved","haha cuz you're a good guy man","1343186782"
"148","recieved","where you stayin again??","1313219499"
"2769","recieved","lol. good luck man.","1367774876"
"2580","sent","hmmm","1360810198"
"1618","sent","yo wuss good","1330151266"
"3198","sent","fosh","1381869996"
"233","sent","lol definitely","1313515664"
"149","sent","lol, 2nd and white","1313219507"
"577","sent","its comeback season!","1322368267"
"1084","recieved","kinda wanna get one","1327116447"
"2516","sent","but i'm not lookin ofr that to happen again","1358925689"
"2770","recieved","didn't hear from you last night nigguh","1368045954"
"812","sent","lol","1323760562"
"2279","sent","lol thanks, i try :)","1343186809"
"1619","recieved","nm. u?","1330151282"
"2581","recieved","haha careful now","1360810216"
"3199","sent","i'm not puttin gthat down for my work history, you're just a professional reference","1381870010"
"150","sent","one above springfeild","1313219512"
"813","recieved","haha nice man","1323760601"
"578","recieved","haha definitely","1322368278"
"1085","recieved","and yeah, at first i was pissed about the watch, then i realized it kind of works for me","1327116460"
"234","sent","ill be bustin out that hacienda vieja :)","1313515670"
"2517","sent","i know the dangers","1358925691"
"2771","sent","I knocked out early","1368045975"
"2582","recieved","and friday should work...","1360810220"
"1620","sent","nm chillin at home","1330151304"
"151","recieved","you're 5 blocks awaay from me man","1313219530"
"2280","sent","i heard my facebook recruiter is HR, so she shouldnt be too difficult with the coding questions","1343186832"
"1086","sent","yeah, unless its awkward","1327116472"
"3200","recieved","ah gotcha makes more sense","1381870025"
"2518","recieved","so maybe you're thinkin you're turnin to alcohol when things get rough?","1358925748"
"814","recieved","alright, well imma get back to it. see u tmrw","1323760610"
"2583","recieved","i'm on a plane to NYC right now haha","1360810224"
"1621","sent","had home cooked food yeeeeeeeee","1330151313"
"152","recieved","im like clark and 6hth","1313219535"
"579","sent","yeah","1322368436"
"2281","sent","which is good, i havnt taken 225 yet, all i know about datastructures is shit from high school lolz","1343186851"
"2772","sent","Sry niggy :(","1368045982"
"3201","recieved","there's some microsoft thing at 7","1381870036"
"1622","recieved","luuuucky","1330151332"
"2519","sent","idk man. it's not that i really look to drink, i never drink alone. but i know i drink past where i should","1358925791"
"1087","sent","which it doesnt have to be","1327116479"
"2773","recieved","no worries man","1368046023"
"815","recieved","thanks man","1323760613"
"153","sent","hell yeah!","1313219535"
"235","recieved","foooshoooo haha","1313515691"
"2584","sent","haha","1360810300"
"580","sent","if you wanna go over an exam monday lemme know","1322368443"
"3202","recieved","prep for interview or some shit","1381870040"
"2520","recieved","well just because you don't do it alone doesn't mean it's ok","1358925855"
"2282","recieved","you'll be fine bro","1343186873"
"154","sent","thats right there, nice!","1313219544"
"1623","sent","lol yee","1330151340"
"2585","sent","goldman sachs?","1360810303"
"236","recieved","lol, pull that out when im there and we can put a good show on haha","1313515702"
"816","sent","fshoo, np niggy","1323760618"
"2774","recieved","i got hammered anyway lol","1368046029"
"3203","sent","doittt","1381870055"
"2283","sent","yeah i think so. my buddy at work recommended me a good book on technical interviews","1343187022"
"2521","sent","yeah, i know","1358925864"
"582","recieved","ill hit u up cuz thats all ill be doing","1322368456"
"817","sent","im gonna go make some tea, peace","1323760622"
"1624","recieved","guess who im SUPPOSED to hang out with tuesday?","1330151341"
"2586","recieved","yah ha","1360810312"
"1089","sent","brb","1327116503"
"2775","sent","Lool yee","1368046038"
"581","recieved","definitely","1322368451"
"1088","recieved","nah","1327116490"
"3204","sent","fuck it, i'm only putting down 2 referenes lol","1381870064"
"2284","recieved","cool","1343187028"
"155","sent","im trying to get a list of shit together that we need for the apt","1313219552"
"238","sent","im sick of pounding vodka all day","1313515732"
"1625","sent","carmen electra?","1330151359"
"2522","recieved","i'm not here to criticize you, i'm your friend so i'm here to point it out","1358925866"
"1090","recieved","ight","1327116505"
"2587","sent","fshoo","1360810320"
"818","recieved","damn thats a good idea. peace.","1323760656"
"237","sent","lol, this semester i will dub ""the semester of tequila""","1313515724"
"2776","recieved","done with exams?","1368046152"
"3205","recieved","haha ok","1381870105"
"1626","recieved","nahhhh close tho! haha","1330151406"
"156","sent","my pierogi bros are draggin nasty style","1313219559"
"2523","sent","thanks a lot man, it really means a lot to have someone listen who's not wound up in all of it","1358925891"
"2285","recieved","how are your PHP skills?","1343187032"
"2777","sent","I wish","1368046164"
"1091","sent","high maciek needs to go eat a pizza","1327116510"
"2588","recieved","oh dude","1360810325"
"583","sent","lol youre gonna do well","1322368464"
"819","recieved","u hungry man?","1323827783"
"585","recieved","we need to get wasted next weekend tho","1322368481"
"3206","recieved","and yeah i'm goin","1381870108"
"240","sent","fsho","1313515749"
"2524","sent","i'm gonna head to bed for the night, but i'll keep you posted on shit","1358925905"
"239","recieved","haha, hey man, im down for whatever","1313515741"
"820","sent","naw i just ate tnx","1323828047"
"1627","sent","uhhhhh sammie?","1330151425"
"2589","sent","micro$oft got back to me.","1360810325"
"2286","sent","i dont know any php actually","1343187057"
"2778","sent","2tomo one fri","1368046173"
"584","recieved","haha thanks man","1322368471"
"241","sent","i just dont wanna end up in the hospita","1313515755"
"158","sent","lol, you dont know what a pierogi is?","1313219590"
"586","sent","hell yeah","1322368684"
"1092","recieved","haha send me a slice bro","1327116519"
"3207","recieved","fuck dammit idk if i'm gonna be ready for that interview","1381870117"
"157","recieved","pierogi?","1313219579"
"2287","sent","my friend back home sold the rights to his php project for 90k though, if you need a good dude","1343187079"
"2525","recieved","forsure","1358925944"
"1628","recieved","yeeee","1330151459"
"2590","recieved","benchstats got straight into the next round of cozad","1360810328"
"2779","recieved","damn that blows dude","1368046266"
"159","sent","some of this shit","1313219609"
"1093","sent",":v","1327116655"
"821","sent","lol","1323828050"
"2288","recieved","nah, i don't take people i don't know","1343187093"
"3208","recieved","also, what should i wear to the interview?","1381870124"
"242","sent","l","1313515756"
"2526","recieved","and let's grab some grub food","1358925947"
"2591","recieved","no more pitches for me","1360810328"
"1629","recieved","i was like come over eat and watch netflix and she's like. yea! (if i have time)","1330151476"
"2780","recieved","yo maciek","1368327499"
"243","sent","did i tell you about my last day in champaign?","1313515764"
"1094","sent","thats the best i can do","1327116660"
"822","recieved","fudge","1323828091"
"3209","recieved","also, i have facebook at the end of the month","1381870130"
"160","recieved","the food??","1313219609"
"2527","recieved","peace","1358925948"
"3323","sent","hahah fshoo","1385321221"
"1630","recieved","which means NOOOO haha","1330151479"
"2592","sent","ohhh shit nice","1360810343"
"2289","recieved","i only work with people i trust","1343187098"
"2781","recieved","do you have your 225 slides?","1368327502"
"1095","sent","lol","1327116661"
"588","recieved","ha yeah i havent gone out in a while","1322368750"
"3210","recieved","so pumped for microsoft","1381895521"
"823","recieved","im starvin","1323828092"
"244","recieved","nah man what happened","1313515771"
"3324","sent","how dod you think you did?","1385321224"
"1631","sent","lol nice broski","1330151480"
"2528","sent","fsho man. you down for friday?","1358925989"
"589","recieved","lets go have some fun","1322368756"
"162","sent","yeah","1313219614"
"2593","sent","that's a solid  product with a whole lot of potential","1360810355"
"2290","sent","thats a good approach.","1343187103"
"245","sent","h/o","1313515838"
"587","sent","last chance before finals hha","1322368688"
"2782","recieved","filled out","1368327505"
"3211","sent","hahah","1381895663"
"161","sent","http://en.wikipedia.org/wiki/Pierogi","1313219611"
"1632","sent","omfggggggg","1330151489"
"3325","recieved","i think well","1385321271"
"1097","recieved","man i really hope i get a bid at pikes","1327116723"
"2529","sent","we'll text and work it out. later","1358926012"
"2594","sent","microsoft wants to give me a testing job though","1360810370"
"1096","recieved","lol","1327116675"
"2783","sent","lol nah man","1368327546"
"2291","recieved","and you'll need PHP if you're gonna be at facebook btw","1343187132"
"1098","recieved","u dont know how crazy fun it is","1327116728"
"1633","sent","you got trolled hard as fuck!","1330151497"
"590","sent","fshoo","1322368804"
"3326","recieved","talked to my recruiter at the end","1385321275"
"246","sent","http://thankgodimfilthy.files.wordpress.com/2010/06/192.jpg","1313515992"
"2530","recieved","should work we'll see. peace","1358926039"
"825","recieved","u go home?","1324001655"
"2292","sent","yeah i dont doubt it. theres a lot i need to learn before i can be comfortable calling myself a cs major","1343187194"
"3212","sent","dope nigguh!","1381895667"
"2595","recieved","don't like that job?","1360810397"
"591","sent","we'll hit joes or summin","1322368813"
"164","sent","lol","1313219630"
"2784","sent","i never went to lecture for that class lol","1368327559"
"1634","recieved","lollll","1330151504"
"163","sent","i call my polaks my pierogi bros","1313219629"
"3213","recieved","i feel pretty confident about it","1381895673"
"1099","sent","lol i know that frats are nuts","1327116750"
"3327","recieved","she said she got in touch with two of my first interviewers and they gave me a strong hire","1385321299"
"247","sent","this happened to me last day of champaign","1313515998"
"2531","recieved","sup bro","1360043833"
"826","sent","kordian round 2 tonight lol","1324003762"
"592","recieved","i just we could bring some girls before hand u no?","1322368843"
"2596","recieved","and yeah dude. virginia tech men's and womens teams want to get on board?","1360810407"
"2293","recieved","eh you're smarter than those bastards anyway","1343187268"
"2785","recieved","haha","1368327579"
"1100","sent","i make my own fun tho :D","1327116756"
"248","sent","can you read the percentage?","1313516003"
"165","recieved","lol man i gotta fuck shit up with you","1313219849"
"3328","recieved","the other two hadn't given feedback yet","1385321315"
"593","recieved","friggin easier","1322368845"
"824","sent","go to jimi johns skwirut will save your seat","1323828104"
"2532","sent","nm dude","1360043839"
"3214","sent","you're gonna kill it man","1381895682"
"2597","recieved","no question mark there...","1360810412"
"2294","recieved","you've got EE in you haha","1343187275"
"2786","recieved","ight","1368327581"
"1635","recieved","i think she will","1330151506"
"166","sent","lol niggy, for sure","1313219867"
"3215","sent","haha","1381895683"
"1101","recieved","haha trust me man. nothing compares to partying with a bunch of thetas","1327116804"
"1636","recieved","dude i just want to settle down with someone nice like her","1330151519"
"3329","sent","haha it sounds good so far :D","1385321389"
"249","recieved","nah","1313516011"
"2598","recieved","board. *","1360810414"
"828","recieved","i promise to take it chill haha","1324003827"
"2787","recieved","yo is your bro out east this summer?","1370105792"
"2533","sent","just broke up with iga","1360043847"
"2295","sent","lol, i switched because code is what I wanna be doing in the future","1343187320"
"1102","recieved","or tri delts","1327116808"
"3216","recieved","i really want PM","1381895689"
"167","sent","im excited!","1313219870"
"3330","recieved","ha yeah","1385321399"
"827","recieved","can i get in on this one?","1324003819"
"595","sent","however the night goes","1322368880"
"1637","recieved","and thats not just DEERUNK rod talkin","1330151525"
"2534","sent","we ended on good terms though","1360043853"
"829","sent","man, he really doesnt like you","1324003860"
"2599","sent","fshoo that's sick","1360810421"
"2788","sent","naw, he's at home","1370213590"
"250","recieved","lol whats the damage?","1313516016"
"2296","sent","but i'm taking computer architecture next semester, there should be quite a bit of overlap with 290 haha","1343187343"
"1103","recieved","or just being with the guys cuz they're real chill","1327116814"
"594","sent","yeah that too fuck it","1322368875"
"3217","recieved","killed the microsoft interview","1382025103"
"1638","recieved","haha","1330151525"
"376","sent","next week im booked","1317095947"
"168","sent","yo, im gonna get to bed, i slept till 2 in the afternoon today, im not lookin for a repeat lol","1313219896"
"2962","sent","is your site live?","1379995458"
"2789","sent","you're at goldman, right? shouldve come to the valley, shit is amazing","1370213606"
"1766","sent"," lol shes kinda shy but i think shes cool","1330931762"
"2600","sent","nah, i rather not do testing though","1360810445"
"3218","recieved","i'll be very surprised if i don't get called for second round","1382025114"
"169","recieved","loll","1313219967"
"2963","recieved","yeah","1379995677"
"2601","recieved","gotcha","1360810452"
"2790","recieved","lol nah. nyc has been great so far","1370215931"
"3219","sent","Fosh nigguh killin it!!!!","1382025162"
"1639","sent","damn 1230 and back already?","1330151560"
"1767","sent","was that her brother across from her mean muggin me and shit?","1330931773"
"170","recieved","dude. but that sunday back/ lets fuck shit up","1313219974"
"377","sent","barn dance","1317095949"
"1640","sent","go drink more","1330151563"
"2964","recieved","but i'm still workin on the demo","1379995682"
"378","sent","dominika who?","1317095954"
"3220","recieved","yeah interviewer was great","1382025172"
"2791","sent","haha i feel you","1370216021"
"379","recieved","some polish girl","1317095985"
"2602","recieved","i'm sure you'll get something good","1360810455"
"2965","recieved","needs polishing","1379995685"
"1641","recieved","nahhh","1330151628"
"3221","recieved","really enjoyed the interview","1382025175"
"2792","recieved","i actually really love it so far haha. wanna try and get into finance after this summer","1370216038"
"172","recieved","but the 21st/ lgfu ight?","1313219983"
"2603","sent","yeah, i'm workin facebook still","1360810469"
"1768","recieved","LOL no","1330932331"
"2793","sent","nice stuff man. i'm working on data visualization, so maybe i'll be at some trading company too? lol","1370216163"
"1769","recieved","thats my buddy dj","1330932334"
"2966","recieved","that function only sorts numbers >.<","1379995788"
"1770","sent","oh my bad, i shouldve introduced myself then","1330932411"
"380","recieved","oh dude i wanna go to barndancee...","1317095994"
"1642","recieved","too drunk","1330151631"
"3222","recieved","yo maciek. could i look at your mp4 code?","1382105121"
"173","sent","fshooo my nigga, we'll start at my apt and deviate from there","1313220127"
"171","recieved","like im goin to isu the 20th.","1313219978"
"2604","sent","and this mobile dev firm called solstice","1360810474"
"2967","recieved","not that i really need anything else..","1379995795"
"3223","recieved","i can't quite figure out how to do filler...","1382105128"
"1643","sent","sammie not goin out today/?","1330151650"
"2794","sent","but the valley is just too chill","1370216168"
"2605","recieved","i think i can hit $60k with my company come next fall","1360810478"
"381","sent","last name?","1317095999"
"2968","sent","i mean, in the jquery tables, you can write custom sorters which are nice","1379995851"
"1771","sent","hahah","1330932412"
"1644","recieved","she went home man","1330152114"
"3224","recieved","got microsoft second round maynneee","1382474149"
"382","sent","fsho get a ticket!","1317096002"
"2795","recieved","what kind of tech are you working with?","1370216243"
"175","recieved","foooshooo. ill help em be polski like meee","1313220163"
"2606","recieved","oh dude nice","1360810484"
"1772","sent","i guess i got the wrong impression","1330932424"
"1645","sent","damn everyone went home","1330152298"
"176","sent","lmfaooooo fshooo","1313220170"
"174","sent","thats quad day so i expect some new polskis to inhabit my space","1313220141"
"3225","sent","YEE :D","1382474379"
"473","recieved","ight man. lemme know what the pols are doin and maybe i can kick it with them anyway","1320041137"
"2969","sent","what's the site? jw","1379995857"
"2796","sent","so i'm with the service engineering team, which is in charge of deployment","1370216851"
"1646","sent","lol","1330152300"
"3226","sent","gj nigguh","1382474381"
"2797","sent","i look at server data and i'm creating visualizaitons to spot trends","1370216873"
"474","sent","shit, polskis are drinkin obviously","1320041165"
"2607","recieved","do it","1360810487"
"2970","recieved",".i'll show it to you when it's kinda done :p","1379995950"
"2608","recieved","$60k/yr. if i hit that number, i'm going to take next spring off i think","1360810504"
"1774","recieved","i just can't smooth talk her","1330932539"
"1773","recieved","yeah haha","1330932523"
"475","sent","haha","1320041166"
"2971","recieved","it's my tennis stats thing","1379995953"
"2609","sent","dude fuck getting a degree","1360810556"
"2798","sent","the front end is jquery, along with a c# server","1370216895"
"3227","sent","flyin to sunnyvale on thurs","1382474388"
"178","recieved","peace brah","1313220179"
"1775","recieved","duudek'","1331191165"
"1647","recieved","ha yeah","1330152311"
"476","sent","yeah il fill u in ","1320041175"
"177","sent","peace niggy!","1313220174"
"2972","sent","lol i know, i've just never seen the site lol","1379995976"
"3228","recieved","oh yeah? what's there?","1382474572"
"179","recieved","yo dude","1313515132"
"2799","recieved","wanna make some graphs for me? make some dinero haha","1370217077"
"2610","recieved","lol","1360810562"
"1776","sent","yo wattup","1331191227"
"1649","recieved","?","1330152513"
"477","recieved","haha i dont doubt it","1320041176"
"3229","sent","yahoo","1382475087"
"2800","sent","Haha in a couple weeks, definitely","1370232215"
"180","sent","wattup","1313515139"
"2973","sent","lol gotta stop saying lol lol","1379996048"
"1777","recieved","nm. i//?","1331191240"
"1648","recieved","idk man. u think sams a good choice>","1330152512"
"2611","sent","it's all about the hustle!","1360810564"
"1650","sent","lol youre sounding like a girl right now","1330152529"
"3230","sent","i'm interviewing for their ads and data team","1382475094"
"2801","recieved","good stuff. i need someone who knows their shit","1370259606"
"478","recieved","ight man preciate it. imma pass out tho. peace.","1320041187"
"2974","recieved","lol lol lol?","1379996075"
"2612","recieved","nah i'll get my degree. eventually","1360810570"
"1778","recieved","u?/","1331191243"
"181","recieved","nm what bout you?","1313515151"
"2613","recieved","but dude. if i turn this into a business where i'm making full time money. i'm gonna go for it","1360810584"
"1779","sent","lol u been drinkin or somethin?","1331191318"
"2975","sent","lol","1379996080"
"479","sent","peaces","1320041195"
"2802","sent","Dude I'm looking at finance sites to base my graph animations on loolz","1370321115"
"1651","sent","if you want her go for it","1330152533"
"3231","recieved","oh nice nice","1382475094"
"182","sent","nm, chillin my niggy","1313515159"
"480","recieved","yo dude","1320436330"
"1780","recieved","mhm,","1331191326"
"2976","recieved","muahahaha","1379996198"
"3232","recieved","you think you could prep me a bit before my interview btw?","1382475103"
"2803","recieved","haha graphs like that are actually pretty much what i need","1370321706"
"1652","recieved","fuuuuuuuuuu uuuuuuuu","1330152552"
"2614","recieved","the beautiful part is that this business is only busy january to may","1360810595"
"3233","recieved","really wanna get this job","1382475105"
"2615","sent","yee, finish up in the fall","1360810607"
"2977","recieved","i got that js function to work how iw anted","1379996204"
"183","recieved","nice nice","1313515165"
"1653","recieved","haha","1330152555"
"2804","sent","Cool shit manCall me up later this week, maybe we can talk details ;)","1370322191"
"184","sent","dayglow tickets came in today","1313515165"
"1781","sent","haha on a wednesday?","1331191335"
"3234","sent","when is your interview?","1382475115"
"1782","sent","kurwa karaoke at white ho","1331191341"
"2978","sent","dudeee jquery tables","1379996251"
"2616","recieved","the rest of the year is off lol. so i can take my money and try my hands at other shit or be developing","1360810608"
"2805","recieved","haha forsure. i gotta pass out tho. pce","1370322478"
"482","sent","i knocked out early yesterday","1320602962"
"1654","sent","if she keeps rescheduling and shit, she probably doesnt have time for niggus","1330152563"
"481","sent","yo i was just lookin through my phone i got your call","1320602954"
"185","sent","dada life tix came in ","1313515169"
"3235","recieved","date not set yet","1382475120"
"483","recieved","ah ight. u didnt go out this weekend?","1320602971"
"2979","recieved","this is faster","1379996304"
"2617","sent","exactly","1360810617"
"1783","recieved","crawl","1331191356"
"186","recieved","niiiiice","1313515171"
"2806","sent","Pzz","1370322648"
"1655","recieved","she doesnt reschedule shit","1330152577"
"3236","recieved","andy just gave me a heads up","1382475124"
"2618","recieved","yeah dude i'm so happy right now. things are finally going right","1360810635"
"2807","recieved","yo my man","1373428214"
"2980","sent","is speed really an issue, though?","1379996658"
"484","sent","i think this is my first sober u of i weekend of the semester..","1320602971"
"1784","sent","oh nice","1331191370"
"1656","recieved","she'll be like no today im busy but i wanna hang out next week","1330152589"
"3237","sent","fosh","1382475146"
"187","sent","im a happy guy :)","1313515172"
"2981","recieved","not at all","1379996716"
"2619","recieved","the market cap on this business tho is about $350k. then the plan is to move to other sports like volleyabll.","1360810715"
"1785","sent","im doin cs lol","1331191374"
"2808","recieved","you around?","1373428216"
"188","recieved","who you goin to dayglow with dude?","1313515181"
"3238","sent","yeah as long as i'm available","1382475154"
"1657","recieved","then she'll make a bit of time if she can","1330152594"
"2620","recieved","take that market over. then try to take football/basketball from STATS LLC","1360810727"
"2982","recieved","not that much data haha","1379996718"
"2809","sent","Unfortunately not dude","1373428789"
"485","sent","nope.","1320602979"
"1786","recieved","cfoo","1331191383"
"1658","recieved","she's just so into her studies","1330152598"
"189","sent","my polaks lol","1313515188"
"2621","recieved","btw internet my cut out soon. landing soon","1360810753"
"486","recieved","loool","1320602983"
"251","sent","10 stitiches to my chin and a trip to the hospital","1313516033"
"2019","recieved","don't get too crazy","1336234053"
"596","recieved","forsure","1322368912"
"1787","sent","lolz u crazy as fuck","1331191394"
"3005","sent","dude, i was confused as fuck clicking different columns","1379997898"
"1191","recieved","and i have class right now and class again at 2","1328032944"
"1446","recieved","was it hard btw?","1329289593"
"2042","recieved","fuuuu","1336285809"
"3087","recieved","nice nice","1380160445"
"2983","recieved","but there is ZERO lag haha","1379996724"
"252","sent","no alcohol poisong though!","1313516041"
"2361","sent","lool","1352969535"
"2984","sent","lol","1379996831"
"2020","recieved","did u start drinkin yet?","1336249937"
